wav_path|text|emb_id|style_target
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0116.wav|eu supunha que a multa restringiria esse tipo de comportamento . mas percebi que de nada adianta .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0075.wav|lucas . túlia . o pior aconteceu , e agora acabaram as chances delas serem presas .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0281.wav|minha filha será uma ilustre e linda médica .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0063.wav|se não conseguirmos este contrato , tudo que realizei e pelo qual batalhei nessa vida pode ser arrasado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0031.wav|luco . túlia . puxa que fim triste .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0046.wav|juro , que jamais imaginei que acabaria assim .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0016.wav|nem em meus sonhos eu poderia imaginar que você seria tão linda , e nem que eu me apaixonaria tão perdidamente por um ser tão pequenino .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0150.wav|lucas ! túlia ! puxa ! mas que convite maravilhoso !|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0039.wav|agora elas terão que arrumar as malas e voltar tristes para casa .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0117.wav|se todos tivessem consciência de seu dever como cidadão , as coisas seriam muito mais simples .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0256.wav|agora , em breve , finalmente poderemos arrumar as malas e voltar para casa .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0162.wav|e quando ela quiser dar uma fugida dos pais , ela vai dormir na nossa casa .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0289.wav|meu único consolo é ter uma amiga incrível como você ao meu lado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0206.wav|e o pior: agora vou ter que lavar toda essa sujeira no tapete .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0255.wav|isso é incrível . não é à toa que o xulho é um médico tão ilustre .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0139.wav|lucas . túlia . o pior já passou . finalmente eu venci .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0160.wav|sempre que ela precisar poderá me chamar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0008.wav|chega de correrem alucinadas pra diferentes lugares , em busca do melhor tratamento para curar o tumor do lilo .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0250.wav|ai que notícia boa . eu preciso contar imediatamente pra minha filha .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0005.wav|a ajuda do xulho finalmente acabou com essa situação .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0028.wav|luto para te entender , pois sei que o choro é fala .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0164.wav|juro que cumprirei meu papel com muito carinho e dedicação .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0050.wav|desde que a vimos pela primeira vez , um amor enorme surgiu entre nós .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0062.wav|lucas . túlia . estou muito preocupada .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0001.wav|lucas ! túlia ! puxa ! que notícia excelente !|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0159.wav|estejam convictos que serei uma ótima madrinha .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0081.wav|agora aquela charlatã da rafaela e suas filhas andarão na rua com orgulho , esnobando a liberdade na nossa cara .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0195.wav|coloquei tudo que você pode imaginar pra deixar qualquer carne deliciosa , e mesmo temperando com alho , salsa , cebolinha e colocando quase um quilo de batata e tomate no molho , o gosto continua péssimo .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0071.wav|e o pior é que já passei por dificuldades no passado . e sei que nessas horas , muito dos que se dizem meus amigos simplesmente sumirão .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0109.wav|peço apenas que no final do dia eu possa ficar com a chave pra acabar o que comecei .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0221.wav|nunca mais vou precisar fugir das visitas , com vergonha do barraco entulhado de lixo onde moro .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0082.wav|eu preferia vê-las de malas nas mãos , assustadas e alucinadas enquanto fugiam daqui .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0006.wav|não é à toa que ele é um oncologista tão importante .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0022.wav|olhe bem pra mim . sou eu quem vai te amar incondicionalmente pelo resto da sua vida .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0261.wav|luco , modéstia à parte , o meu pudim de limão é um dos mais elogiados da família .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0121.wav|você não tem ideia de como a vida dessas pessoas fica difícil com tanta gente sem educação .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0113.wav|juro que eu preferiria ter colocado o meu carro lá na ladeira ou em qualquer outro buraco , e ficar tranquila com a minha consciência .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0301.wav|ela estava sozinha lá no palco com um lindo tutu de tulha azul .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0067.wav|sem este contrato ficarei sem dinheiro pra pagar o que devo para o lilo e o juliano .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0216.wav|vou ter uma linda casa com um quintal enorme pra ele brincar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0215.wav|finalmente vou dar a festa de aniversário que o lilo sempre me pediu com tanto carinho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0273.wav|luco , meu filho ! a túlia passou no vestibular . grite na rua . liga pra toda a família .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0207.wav|eu simplesmente não acredito que o filho do luco já está chegando com o carro , e ele vai me encontrar nesse estado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0280.wav|mas agora tudo isso faz sentido .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0010.wav|chega de correrem alucinadas pra diferentes lugares , em busca do melhor tratramento para curar o tumor do lilo .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0199.wav|bem que você poderia fugir para a rua e nunca mais voltar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0153.wav|lucas ! túlia ! puxa ! mas que convite maravilhoso !|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0258.wav|luco , modéstia à parte , o meu pudim de limão é um dos mais elogiados da família .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0158.wav|estarei disponível vinte e quatro horas para ajudá-la em qualquer caso .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0032.wav|rafaela e suas filhas devem estar arrasadas .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0012.wav|agora elas não precisam mais estar preocupadas ou assustadas . elas certamente andarão na rua com orgulho por terem vencido essa batalha|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0126.wav|aquele trânsito era uma loucura e eu já estava nervosa com tanto barulho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0004.wav|lucas ! túlia ! puxa ! que notícia excelente !|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0157.wav|sempre que ela precisar poderá me chamar .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0251.wav|há dias que ela não come de tão assustada e preocupada que a pobre estava .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0302.wav|mas no fundo da plateia , estava toda a sua família|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0086.wav|com essa previsão de chuva nosso final de semana está acabado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0080.wav|todas as acusações foram retiradas .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0094.wav|lucas . coloque o aquário do pipo de volta no quintal .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0240.wav|vamos acabar logo com isso e por essa tralha no carro .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0152.wav|então quer dizer que a luciana será minha afilhada ?|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0257.wav|andaremos na rua com muito orgulho por termos vencido essa batalha .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0015.wav|filha . quando olho pra você e vejo essa fagulha de vida que brilha nos seus olhos , juro que me sinto agraciada por um milagre .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0268.wav|nunca mais você vai dizer que não gosta desse tipo de sobremesa .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0104.wav|eu deveria ter seguido o procedimento e agendado primeiro com o lilo por telefone .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0262.wav|o meu filho lilo simplesmente adora .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0090.wav|lilo , me ajude a tirar o guarda-sol do carro . vamos entulhar essa tralha tudo de novo no quartinho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0040.wav|talvez , nunca mais as veremos andando pela rua felizes e com orgulho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0267.wav|juro que você não vai se arrepender de experimentar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0180.wav|minha filha já está preocupada e assustada com essa situação chata .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0233.wav|o rapaz cumpriu o combinado e conseguiu um chalé desocupado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0076.wav|com a ajuda daquele ilustre advogadozinho xulho , o caso foi supostamente apurado e passado a limpo .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0002.wav|a ajuda do xulho finalmente acabou com essa situação .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0135.wav|na luta acabei me defendendo como pude mas , depois de tanto apanhar , só me restou como alternativa a fuga .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0100.wav|luco . puxa . sei que as quartas-feiras são reservadas para sua turma .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0234.wav|lilo , arrume suas malas . lucas , coloque comida no aquário do pipo .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0182.wav|não vemos a hora desse pesadelo acabar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0020.wav|quando vejo como pula com as perninhas no mar , sem nunca sair do lugar , fico com vontade de te imitar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0007.wav|como é bom saber disso ! rafaela e suas filhas finalmente poderão arrumar as malas e voltar pra casa .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0151.wav|preciso contar imediatamente pra o lilo !|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0044.wav|lucas . túlia . puxa . estou arrasada .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0308.wav|quando acabou , vi o juliano com o rosto coberto de lágrimas|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0134.wav|o pior , é saber que fui eu quem provocou essa situação chata .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0095.wav|vou ligar rápido para seu pai antes que ele saia mais cedo do trabalho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0051.wav|sinceramente não consigo entender por que eles não nos deixaram adotá-la como filha .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0192.wav|além de eu odiar o aspecto da carne , o futum na cozinha ficou insuportável durante a manhã toda .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0045.wav|nem sei como dar a notícia para o lilo e a luciana .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0189.wav|juro que essa foi a última vez que preparo dobradinha .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0021.wav|nada me faz mais criança que você .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0175.wav|é impressionante que um médico tão ilustre nos deixe tantos dias nesse suspense pra saber se o tumor é maligno ou não .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0027.wav|quando você chora , é chuva lá fora .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0148.wav|elas estarão sempre assustadas , arrumando as malas , fugindo alucinadamente .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0035.wav|nem a ajuda de um médico ilustre como o xulho , foi suficiente pra encontrar um tratamento que fizesse o tumor da lila regredir .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0011.wav|agora elas não precisam mais estar preocupadas ou assustadas . elas certamente andarão na rua com orgulho por terem vencido essa batalha|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0108.wav|sinto muito ter atrasado sua aula . isso nunca mais se repetirá .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0144.wav|elas estão afundadas em acusações .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0120.wav|você já imaginou se o seu filho andasse de cadeira de rodas e você precisasse levá-lo urgente para uma consulta .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0131.wav|agredi o rapaz verbalmente , e em voz alta , e jamais pude imaginar que o dito cujo tinha uma faca e partiria para cima de mim na base do chute .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0299.wav|puxa filho ! juro que você precisava ter visto .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0239.wav|nossas férias finalmente vão começar . o papai já está saindo do trabalho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0145.wav|aquela chata da rafaela e suas filhas nunca mais andarão com orgulho pela rua .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0058.wav|estaríamos disponíveis vinte e quatro horas do dia , prontos para ajudá-la em qualquer situação .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0165.wav|e quando ela quiser dar uma fugida dos pais , ela vai dormir na nossa casa .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0211.wav|se eu ganhar este prêmio , juro que tudo que já sofri batalhando pra sobreviver fará parte do passado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0172.wav|lucas , você tem certeza ? puxa .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0181.wav|precisamos ter uma resposta rápida para iniciar o tratamento o quanto antes se for necessário .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0163.wav|teremos sempre um quarto muito lindo esperando por ela .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0223.wav|e então , vou realizar meu maior sonho: abrir a melhor oficina de carros antigos da cidade .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0174.wav|vou ligar agora mesmo para o xulho .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0187.wav|luco . credo ! puxa , que gosto horrível !|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0246.wav|ufa ! você não sabe o alívio que isto me dá .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0285.wav|sem você eu não conseguiria lavar toda essa sujeira do xixi da gata no tapete .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0265.wav|nunca mais você vai dizer que não gosta desse tipo de sobremesa .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0306.wav|no teatro , não se ouvia um grunhido sequer .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0068.wav|eles me tomarão a casa e o carro .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0155.wav|então quer dizer que a luciana será minha afilhada ?|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0003.wav|não é à toa que ele é um oncologista tão importante .|CarolinaHolly|t_eps_animado_rf
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0101.wav|eu ouvi a alice comentar que você estaria viajando até junho , e então assumi que não haveria problema se eu viesse arrumar esta minha tralha que está entulhada há mais de um ano neste armário .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0089.wav|não temos outra solução a não ser desfazer as malas .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0130.wav|meus amigos danilo e ciro tentaram me acalmar mas o rapaz querendo furar a fila foi a fagulha que faltava para eu explodir .|CarolinaHolly|t_neutro
